id,name,city,state,best_route,email,contact_form,facebook,instagram,phone,website,hours_verified,lounge,already_written_to
17302,Casablanca Cigar Bar,Hendersonville,NC,contact form,,https://www.casablancacigarbar.com/contact-us,https://www.facebook.com/casablancacigarbar,https://www.instagram.com/casablancacigarbar/,(828) 595-2499,casablancacigarbar.com,yes,yes,
17825,Southerlands Cigar Lounge,High Point,NC,email,southerlandscigarlounge@gmail.com,http://www.southerlandscigarlounge.com/contact-3,https://www.facebook.com/Southerlands-Cigar-Lounge-106497601906808/?ref=page_internal,https://www.instagram.com/southerlandscigarlounge/,(336) 803-4093,southerlandscigarlounge.com,yes,yes,
17561,Burners Cigar Co.-Birkdale Village,Huntersville,NC,email,info@burnerscigar.com,,https://www.facebook.com/burnerscigar/,https://www.instagram.com/burnerscigarco/,(704) 892-5112,burnerscigar.com,yes,yes,
18079,Abbies Cigars,Knightdale,NC,email,scott@abbiestobaccoshop.com,,,,(919) 964-2611,abbiescigars.com,yes,,
17383,105 Cigar Co.,Matthews,NC,contact form,,https://105cigarco.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-forms/dist/contact-form/css/grunion.css?ver=16.2,https://www.facebook.com/105cigarco/,https://www.instagram.com/105cigarco/,(704) 749-0405,105cigarco.com,yes,,
17587,Gold Leaf Cigar Lounge,Mooresville,NC,email,sales@goldleafcigarlounge.com,,,,(704) 997-8279,goldleafcigarlounge.com,yes,yes,
17933,Pipe & Ember,Mt Airy,NC,email,cigars@pipeandember.com,,,,(336) 648-8272,PipeAndEmber.com,yes,,
17515,Smoke and Barrel Cigar Bar and Lounge,Mt Holly,NC,contact form,,https://www.sandbcigarlounge.com/contact,https://www.facebook.com/104906351044048?ref=pl_edit_xav_ig_profile_page_web,https://www.instagram.com/p/DVg9XIAjnBS/,(704) 812-8621,sandbcigarlounge.com,yes,yes,
19870,Island Tobacco,Nags Head,NC,facebook,,,https://www.facebook.com/islandtobacco,https://www.instagram.com/island_tobacco/,(252) 441-1392,islandtobacco.com/?y_source=1_MTA4MTAwMDEwMC01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,yes,,
19807,Ocracoke Cigars,Ocracoke,NC,email,ocracokecigars@gmail.com,,,,(972) 814-0886,ocracokecigars.com,yes,yes,
17992,Cigar Barn,Sanford,NC,email,atc@ansteads.com,,,,(919) 292-1451,ansteads.com,yes,yes,
17400,FD Cigar Company,Waxhaw,NC,email,fdcigarco@gmail.com,,,,(704) 256-3671,fdcigarcompany.com,yes,yes,
13054,Big Stick Cigar Lounge,Mandan,ND,email,bigstickcigars@gmail.com,,,,(701) 751-1029,bigstickcigarsnd.com,yes,yes,
12936,Copper Leaf cigar lounge,Grand Island,NE,contact form,,https://copperleaf-lounge.com/pages/contact-us,https://www.facebook.com/profile.php?id=61572646377843,https://www.instagram.com/copperleafcigarlounge/,(308) 379-7043,copperleaf-lounge.com,yes,yes,
12950,NVY Bar & Cigar Lounge,Kearney,NE,email,nvycigarlounge@gmail.com,,,,(308) 224-3819,nvybarcigarlounge.com,yes,yes,
12946,Hearth Cigars & Pipes,Omaha,NE,contact form,,https://www.hearthcigars.com/contact-hearth-cigars/,https://www.facebook.com/hearthcigarsandpipes/,https://www.instagram.com/hearthcigarsandpipes/,(402) 964-2995,hearthcigars.com,yes,yes,
12796,Nicklebys Smoke Ring,Omaha,NE,email,cigarguy30@gmail.com,,,,(402) 330-4556,nicklebyscigars.com,yes,,
12925,Safari Cigars and Lounge,Omaha,NE,contact form,,https://safaricigarsandlounge.com/contact/#,,,(402) 965-1460,safaricigarsandlounge.com,yes,yes,
12858,S. G. Roi Tobacconist,Omaha,NE,email,chazk@mrbomaha.com,,,,(402) 341-9264,sgroitobacconist.com,yes,yes,
12844,The Omaha Cigar Company,Omaha,NE,email,theomahacigarcompany@gmail.com,,,,(531) 466-4882,theomahacigarcompany.com,yes,yes,
23096,TK's Cigar Bar & Golf Sims,Center Ossipee,NH,email,tkcigarandgolfsims@gmail.com,https://tkspremiumcigarbarandgolfsims.com/contact,,https://www.instagram.com/reel/Dc2Pt0aRdAQ/,(603) 256-2800,tkspremiumcigarbarandgolfsims.com,yes,yes,
22992,Federal Cigar,Epping,NH,contact form,,https://federalcigar.com/contact/,,,(603) 679-2447,federalcigar.com,yes,,
23010,Granite State Cigar Shop,Laconia,NH,email,sales@granitestatecigarshop.com,,,,(603) 619-5740,granitestatecigarshop.com,yes,yes,
22983,Happy Jack's Cigars,Laconia,NH,email,customerservice@happyjacksonline.com,,,,(603) 528-4092,happyjacksonline.com,yes,,
22835,Holy Smokes,Manchester,NH,contact form,,https://www.holysmokescigars.com/contact-us/,https://www.facebook.com/holysmokescigarsnh,https://www.instagram.com/holysmokescigars/,(603) 623-3337,holysmokescigars.com,yes,,
22836,Nh Cigars,Manchester,NH,email,info@nhcigars.com,,,,(888) 302-4427,nhcigars.com,yes,yes,
22934,Federal Cigar,Portsmouth,NH,contact form,,https://federalcigar.com/contact/,,,(603) 436-5363,federalcigar.com,yes,,
21469,Essex Cigar,Belleville,NJ,email,essexcigar@gmail.com,,,,(973) 450-5245,essexcigarlounge.com,yes,yes,
21185,Senor Juan's Cigars,Belmar,NJ,email,senorjuanscigars@gmail.com,,,,(732) 749-3192,senorjuanscigars.com,yes,yes,
21631,Ten86 Cigars,Hawthorne,NJ,contact form,,https://www.ten86cigars.com/contact,,,(973) 949-3009,ten86cigars.com,yes,yes,
21628,JM Cigars,Lake Hopatcong,NJ,email,jeffersonmarketnj@gmail.com,https://www.jeffersonmarketnj.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.4,https://www.facebook.com/JMCigarsNJ/,https://www.instagram.com/jmcigarsnj/,(862) 777-1999,jeffersonmarketnj.com/jm-cigars,yes,,
20773,Heritage Premium Cigar Shop,Marlton,NJ,email,shop@gmail.com,,,,(856) 988-7665,HeritagePremiumCigars.com,yes,,
21198,Executive Leaf Cigar Emporium,Newark,NJ,contact form,,https://www.theexecutiveleaf.com/contact#page,,https://www.instagram.com/theexecutiveleaf/,(973) 679-6815,theexecutiveleaf.com,yes,,
21634,Leafs Cigar Lounge,New Milford,NJ,email,orders@leafscigarlounge.com,,,,(201) 483-9300,leafscigarlounge.com,yes,yes,
21412,Brivado Cigars,Orange,NJ,email,brivadocigars@gmail.com,,,,(732) 366-3044,brivadocigars.com,yes,yes,
20891,Cigar Parlour At Earth's End Princeton,Princeton,NJ,email,info@earthsend.com,https://earthsend.com/contact-at-earths-end/,,,(609) 356-0407,earthsend.com/cigar-parlour,yes,yes,
20988,Sticks Cigars of Rahway,Rahway,NJ,facebook,,,http://www.facebook.com/SticksCigarNJ/,http://www.instagram.com/explore/locations/1892963074322084/sticks-cigars/,(732) 540-8500,SticksCigarsNJ.com,yes,yes,
21667,The Tobacco Shop of Ridgewood,Ridgewood,NJ,email,info@tobaccoshop.com,,,,(201) 447-2204,tobaccoshop.com,yes,yes,
21130,The Leaf Cigar Emporium,Shrewsbury,NJ,contact form,,https://leafcigaremporium.com/contact-us,https://www.facebook.com/TheLeafCigarEmporium,https://www.instagram.com/leaf_cigar_emporium/,(732) 747-0592,leafcigaremporium.com,yes,yes,
20859,Sticks Cigars of Somerville,Somerville,NJ,contact form,,https://jerseycigars.com/contact/,http://www.facebook.com/SticksCigarNJ/,http://www.instagram.com/explore/locations/1892963074322084/sticks-cigars/,(908) 450-7500,JerseyCigars.com,yes,yes,
21273,Barrister Cigars,Union,NJ,email,david@barristercigars.net,,,,(908) 964-3000,barristercigars.com,yes,yes,
2498,midnight moon cigars,Alamogordo,NM,phone,,,,,(575) 348-2222,midnightmooncigars.com,yes,,
10923,Havana House Cigar Shop,Albuquerque,NM,email,info@havanahousecigarshop.com,,,,(505) 797-9688,havanahousecigarshop.com,yes,,
10844,Lady Huntington's Fine Pipes & Pouches,Albuquerque,NM,email,ladyhuntingtonspipes@gmail.com,,,,(505) 492-1125,ladyhlounge.net,yes,yes,
11026,Montes Cigars and Pipe Tobacco,Albuquerque,NM,email,info@montescigarshop.com,,,,(505) 881-7999,montescigarshop.com,yes,yes,
10865,Padres Cigars,Corrales,NM,email,padrescigars@gmail.com,,,,(505) 226-0628,padrescigars.com,yes,yes,
9541,Maine Street Cigar Company,Fallon,NV,email,sales@mainestreetcigar.com,,,,(775) 302-8773,mainestreetcigar.com,yes,,
9589,Sunset Cigar Lounge,Henderson,NV,email,info@sunsetcigarlv.com,,,,(725) 240-1932,sunsetcigarlv.com,yes,yes,
9383,Chocolate City El Septimo Cigar Lounge,Las Vegas,NV,email,chocolatecitycigarlounge@gmail.com,,,,(725) 205-0906,chocolatecityelseptimolv.com,yes,yes,
9400,Davidoff of Geneva Cigar Bar,Las Vegas,NV,email,info@davidoffbar.com,,,,(702) 473-5001,davidoffcigarbarlv.com,yes,yes,
9313,Eight Cigar Lounge,Las Vegas,NV,email,info@eightloungelv.com,,,,(702) 676-7405,eightloungelv.com,yes,yes,
9363,En Fuego Cigars & Lounge,Las Vegas,NV,email,info@enfuegolasvegas.com,,,,(702) 384-9262,enfuegolasvegas.com,yes,yes,
9259,Helios Cigar Lounge,Las Vegas,NV,email,info@helioscigars.com,,,,(702) 202-0008,helioscigars.com,yes,yes,
9356,Las Vegas Cigar Outlet,Las Vegas,NV,email,sales@lasvegascigarsonline.com,,,,(702) 473-5440,lasvegascigarsonline.com,yes,,
9464,Mr. Bill's Pipe and Tobacco Company,Las Vegas,NV,email,suzanne@mr-bills.com,https://mr-bills.com/contact/,,,(702) 221-9771,mr-bills.com,yes,,
9382,Tap N Ash Social Club - Cigars & Libations,Las Vegas,NV,email,biz@baddashcigar.com,,,,(725) 204-5254,Tapnashlv.com,yes,yes,
9670,Fumare Fine Cigar Boutique,Reno,NV,email,fumare@sbcglobal.net,,,,(775) 825-1121,fumareusa.com,yes,,
9715,Happy Dayze Cigar and Smoke,Sparks,NV,contact form,,https://happydayze.net/wp-content/mu-plugins/jetpack-plugin/sun/modules/widgets/contact-info/contact-info-map.css?m=1753279645i&cssminify=yes,,,(775) 358-8875,happydayze.net,yes,,
38236,The Welton Room.  A metropolitan cigar lounge.,Albany,NY,email,info@theweltonroom.com,https://www.theweltonroom.com/contact-us,https://www.facebook.com/TheWeltonRoom/,https://www.instagram.com/theweltonroom/,,TheWeltonRoom.com,yes,yes,
22147,Long Island Cigar,Bohemia,NY,contact form,,https://licigar.com/contact-us/,https://www.facebook.com/LongIslandCigarLounge,https://www.instagram.com/longislandcigar/,(631) 750-6800,LIcigar.com,yes,yes,
19466,Nickel City Cigars,Buffalo,NY,email,info@nickelcitycigars.com,,,,(716) 844-9696,nickelcitycigars.com,yes,,
22082,The Carmel Cigar Vault,Carmel,NY,email,thecarmelcigarvault@gmail.com,https://www.thecarmelcigarvault.com/contact#page,http://facebook.com/thecarmelcigarvault,http://instagram.com/thecarmelcigarvault,(929) 614-6561,thecarmelcigarvault.com,yes,yes,
19685,Tinder Box Buffalo,Clarence,NY,email,james@tinderboxwilliamsville.com,,,,(716) 689-2914,tinderboxbuffalo.com,yes,yes,
19616,Cygaro Cigar Club & Lounge,Ellicottville,NY,email,cygarolounge@gmail.com,,,,(716) 699-1323,Cygaroellicottville.com,yes,yes,
22006,The Cigar Republic,Elmsford,NY,contact form,,https://www.thecigarrepublic.com/contact#facebook-unauth-icon,https://www.facebook.com/TheCigarRepublic,https://www.instagram.com/thecigarrepublic_conshohocken/?igshid=qy0x8avs04el,(914) 592-1580,TheCigarRepublic.com,yes,yes,
21463,Jim's Stogies,Farmingdale,NY,email,info@notessipsandstogies.com,,,,(516) 753-2596,notessipsandstogies.com,yes,yes,
21465,The Polo Cigar Lounge,Garden City,NY,email,info@thepolocigarlounge.com,,,,(516) 340-0294,thepolocigarlounge.com,yes,yes,
22095,Tobacco Plaza,Great Neck,NY,email,tobaccoplazaltd@aol.com,,,,(516) 829-7134,tobaccoplazany.com,yes,,
22405,Iron Horse Cigar Depot,Greenport,NY,contact form,,https://ironhorsecigardepot.com/contact/,https://www.facebook.com/profile.php?id=100057435880872&#038;sk=events,https://www.instagram.com/ironhorsecigardepot/,(518) 828-1505,ironhorsecigardepot.com,yes,yes,
22037,Matador Cigars,Hauppauge,NY,email,info@matadorcigars.com,,,,(631) 656-8228,matadorcigars.com,yes,yes,
21357,Matador Cigars,Massapequa Park,NY,email,info@matadorcigars.com,,,,(516) 798-4515,matadorcigars.com,yes,yes,
21915,Middletown Cigar Lounge,Middletown,NY,email,smoke@middletowncigarlounge.com,,,,(845) 381-1011,middletowncigarlounge.com,yes,yes,
21855,Aroma Cigar Room,Monroe,NY,email,aromacigarroom@gmail.com,,,,(845) 238-2246,aromacigarroom.com,yes,,
21236,Martinez Handmade Cigars,New York,NY,email,sales@martinezcigars.com,,,,(212) 239-4049,martinezcigars.com,yes,,
22041,Gold Coast Cigars Northport,Northport,NY,contact form,,https://goldcoastcigarco.com/contact-us,https://www.facebook.com/profile.php?id=61568844907647,https://www.instagram.com/goldcoastcigars/,(631) 651-9920,goldcoastcigarco.com,yes,yes,
22337,Queensbury Cigar & Pipe,Queensbury,NY,contact form,,https://queensburycigarandpipe.com/contact#,https://www.facebook.com/queensburycigarandpipe,https://www.instagram.com/queensburycigar/,(518) 636-3308,queensburycigarandpipe.com,yes,yes,
21926,Copper City Cigars & Lounge,Rome,NY,email,contact@coppercitycigars.com,,,,(347) 455-6630,coppercitycigars.com,yes,yes,
21852,Rocky's News and Cigars,Syracuse,NY,email,inforock@twcny.rr.com,,,,(315) 422-9975,rockyscigars.com,yes,,
18807,The Cigar Lodge,Akron,OH,email,bmanhour@gmail.com,https://www.thecigarlodge.com/contact.html,http://www.facebook.com/thecigarlodge,,(234) 334-7298,thecigarlodge.com,yes,yes,
19175,The Pipe Rack,Akron,OH,email,info@thepiperackohio.com,,,,(330) 745-9022,thepiperackohio.com,yes,,
18938,L'ufficio Cigar and Social Club,Broadview Heights,OH,facebook,,,https://www.facebook.com/61573241391373,,(330) 419-0989,lufficiocigar.com,yes,yes,
18986,Havana's Choice Cigars & Lounge,Brunswick,OH,contact form,,https://havanaschoicecigars.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.4,https://facebook.com/,https://instagram.com/,(234) 803-2012,havanaschoicecigars.com,yes,yes,
19102,Osi Tobacco,Canton,OH,contact form,,https://www.ositobacco.com/contact,https://www.facebook.com/ositobacco,https://www.instagram.com/ositobaccoohio,(234) 214-0868,ositobacco.com,yes,,
19315,JoVann's Tobacco Shop,Cleveland,OH,phone,,,,,(440) 442-4775,clevelandcigar.net,yes,,
17723,HOC South / D.Ellan  Lounge,Columbus,OH,email,houseofcigar@yahoo.com,,,,(614) 869-1011,HOUSEOFCIGAR.NET,yes,yes,
17722,House Of Cigar,Columbus,OH,email,houseofcigar@yahoo.com,,,,(614) 869-1011,houseofcigar.net,yes,yes,
17678,Montecristo House Of Cigar,Columbus,OH,email,houseofcigar@yahoo.com,,,,(614) 299-9070,houseofcigar.net,yes,yes,
15761,"Woodland Cigar Company, LLC",Delaware,OH,contact form,,https://www.woodlandcigar.com/contact,https://www.facebook.com/profile.php?id=100057723247548,,(740) 368-8572,woodlandcigar.com,yes,,
17959,Rocky's Cigar Club of Marietta,Marietta,OH,email,rocky@rockyscigarclub.com,,,,(740) 760-8777,rockyscigarclub.com,yes,yes,
16714,The Cigar Affair,Maumee,OH,email,sales@thecigaraffair.com,,,,(567) 402-4331,thecigaraffair.com,yes,yes,
18942,Royal 10 Cigar and Tobacco,North Royalton,OH,email,royal10cigar@gmail.com,,,,(440) 652-6534,royal10cigar.com,yes,,
18878,Havana Cigar Outlet,Norwalk,OH,email,info@havanacigaroutlet.com,,,,(419) 660-0577,havanacigaroutlet.com,yes,yes,
19195,North Coast Cigar,Port Clinton,OH,email,info@northcoastcigar.com,,,,(419) 734-6222,northcoastcigar.com,yes,,
15776,House of Cigar,Powell,OH,email,houseofcigar@yahoo.com,,,,(614) 760-0190,houseofcigar.net,yes,,
17740,Governors Cigar Lounge East,Reynoldsburg,OH,contact form,,https://www.thegovernorscigarlounge.com/contact--reserve.html,,,(614) 502-7530,thegovernorscigarlounge.com,yes,yes,
15289,House Of Cigar,Sharonville,OH,email,houseofcigar@yahoo.com,,,,(513) 376-7540,houseofcigar.net,yes,,
15685,Third Street Cigar,Waterville,OH,contact form,,https://thirdstreetcigar.com/contact#,https://www.facebook.com/ThirdStreetCigar/,https://www.instagram.com/third_street_cigar/,(419) 441-0020,thirdstreetcigar.com,yes,yes,
19266,Valley Tobacco,Youngstown,OH,contact form,,https://valleytobaccousa.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-forms/dist/contact-form/css/jetpack-forms-layout.css?ver=16.2,,,(330) 779-3830,ValleyTobaccoUSA.com,yes,yes,
11030,Mister B's Cigars,Duncan,OK,email,misterbscigars@gmail.com,,,,(580) 786-5035,misterbscigars.com,yes,yes,
11131,2nd Street Cigar Company,Edmond,OK,email,contact@edmondcigars.com,,,,(405) 285-7272,Edmondcigars.com,yes,yes,
11053,The Cigar Box OKC,Midwest City,OK,contact form,,https://www.thecigarboxokc.com/contact,https://www.facebook.com/thecigarboxokc,,(405) 458-7879,thecigarboxokc.com,yes,,
11100,Royal Pipes & Tobaccos Ltd,Norman,OK,email,royalpipes40@gmail.com,,,,(405) 364-5151,royalpipesandtobacco.com,yes,yes,
11018,ASH Cigar Lounge,Oklahoma City,OK,contact form,,https://ashcigarloungeokc.com/contact/,https://www.facebook.com/ashcigarloungeokc/,https://www.instagram.com/ashcigarlounge_okc/,(405) 673-7452,ashcigarloungeokc.com,yes,yes,
30298,The Grand Cigar & Lounge,Ponca City,OK,contact form,,https://thegrandcigar.com/contact.php,https://www.facebook.com/thegrandcigar,https://www.instagram.com/thegrandcigarlounge/,,thegrandcigar.com,yes,yes,
11264,Bourbon and Ash Cigar Lounge,Tulsa,OK,email,bourbonandash@gmail.com,,,,(918) 857-6009,bourbonandashcigarlounge.com,yes,yes,
11115,Churchill's Cigar Lounge,Tulsa,OK,contact form,,https://churchillscigarlounge.com/contact#content,https://www.facebook.com/profile.php?id=61561426136100,,(918) 619-9471,churchillscigarlounge.com,yes,yes,
11485,Classic Cigars and Lounge,Tulsa,OK,contact form,,https://classiccigars.net/contact/,https://www.facebook.com/p/Classic-Cigars-Lounge-100060243775129/,,(918) 960-2646,classiccigarstulsa.com,yes,yes,
11484,Tisdale's Cigar Lounge,Tulsa,OK,email,tisdalecigars@gmail.com,,,,(918) 561-6011,tisdalescigar.com,yes,yes,
11136,Tulsa Hills Cigar Cellar & Market,Tulsa,OK,phone,,,,,(918) 500-6169,tulsahillscigarcellar.com,yes,,
11394,Ultimo Premium Cigars,Tulsa,OK,contact form,,https://www.ultimocigars.com/contact,,,(918) 340-5319,ultimocigars.com,yes,,
9857,Cigars On 7th,Eugene,OR,phone,,,,,(541) 654-5004,cigarson7th.com,yes,,
10184,Cascade Cigar & Tobacco,Happy Valley,OR,email,jan@cascadecigar.com,,,,(503) 775-5885,cascadecigar.com,yes,yes,
10057,Rich's Cigar Store,Portland,OR,contact form,,https://www.richscigarstore.com/contact,https://www.facebook.com/RichsCigarStore/,https://www.instagram.com/richs_cigars/,(503) 228-1700,richscigarstore.com,yes,yes,
10466,High Desert Cigars,Redmond,OR,email,highdesertcigars@gmail.com,,,,(541) 923-4706,highdesertcigars.com,yes,,
10182,Tim's Great Cigars,Wood Village,OR,email,bluzpicker@gmail.com,https://www.timsgreatcigars.com/contact.html,https://facebook.com/TimsGreatCigars,,(503) 665-2723,Timsgreatcigars.com,yes,,
19038,Bellevue Cigar,Bellevue,PA,contact form,,https://bellevuecigar.com/contact#main-content,https://www.facebook.com/BellevueCigar,https://www.instagram.com/bellevue_cigar/,(412) 301-5909,bellevuecigar.com,yes,yes,
20743,Cigars International,Bethlehem,PA,contact form,,https://www.cigarsinternational.com/help/contact-us.html,https://www.facebook.com/CIdowntownstore,https://www.instagram.com/Cigarsinternationalbethlehem,(610) 419-2076,cigarsinternational.com/retail/store/ci-downtown-store/11/?sourceCode=CIRTPA01,yes,yes,
20786,Tó Makao Fine Cigars Llc,Bethlehem,PA,email,sales@tomakaocigars.com,,,,(610) 849-2235,tomakaocigars.com,yes,yes,
19302,Butler Cigars & Smoking Lounge,Butler,PA,phone,,,,,(724) 256-4422,butlercigars.com,yes,yes,
20307,Delco 202 Cigar,Chadds Ford,PA,email,delco202cigar@gmail.com,,,,(484) 474-4069,202cigar.com,yes,yes,
37832,Emporium Cigars Llc,Clarks Summit,PA,email,info@lemongrassnh.net,,,,,lemongrassnh.com,yes,,
21508,Best Cigar Pub,Drums,PA,contact form,,https://www.bestcigarprices.com/pub/contact,,,(570) 708-8800,bestcigarpub.com,yes,,
20659,Black Cat Cigars II,East Norriton Twp,PA,email,sales@blackcatcigars.com,,,,(484) 322-0800,blackcatcigars.com,yes,yes,
20875,Leaf Cigar Bar,Easton,PA,contact form,,https://leafcigarbar.com/contact-us/,https://www.facebook.com/leafcigarbareaston/,https://www.instagram.com/leaf_barandrestaurant/,(610) 559-1336,leafcigarbar.com,yes,yes,
20880,Legends Cigar Bar,Easton,PA,email,info@legendcigarbar.com,,,,(484) 541-5624,legendcigarbar.com,yes,yes,
19423,Millcreek Cigar Lounge,Erie,PA,email,customerservice@millcreekcigarlounge.com,,,,(814) 923-4535,millcreekcigarlounge.com,yes,yes,
19398,The Brig Cigar Lounge,Erie,PA,email,brigcigar@gmail.com,,,,(814) 636-5789,brigcigar.com,yes,yes,
20498,JM Cigars,Exton,PA,contact form,,https://jmcigars.com/contact-us/,http://www.facebook.com/JMcigars,http://instagram.com/jmcigars,(610) 363-3063,jmcigars.com,yes,,
18643,Gettysburg Cigar Co.,Gettysburg,PA,contact form,,https://www.gettysburgcigarco.com/contact.html,,,(717) 339-0400,gettysburgcigarco.com,yes,,
20676,Chartwell Cigar Club,Glenmoore,PA,email,info@chartwellcigarclub.com,,,,(484) 341-8397,chartwellcigarclub.com,yes,yes,
20766,Kay's Cigar Sensations,Glenside,PA,email,kcigarsensationsllc@gmail.com,,,,(267) 287-8161,kcigarsensations.com,yes,yes,
20575,Cigars International,Hamburg,PA,contact form,,https://www.cigarsinternational.com/help/contact-us.html,https://www.facebook.com/CIHamburgSuperStore,https://instagram.com/cigarsinternationalhamburg,(610) 562-0500,cigarsinternational.com/retail/store/ci-hamburg-super-store/9/?sourceCode=CIFBSM,yes,,
20578,Tinder Box Haverford,Haverford,PA,email,orders@tinderbox.com,,,,(610) 896-4511,tinderbox.com,yes,,
21564,Smoke Rings Cigar Bar,Hazleton,PA,email,ample@smokeringscigarbar.com,,,,(570) 497-4089,smokeringscigarbar.com,yes,yes,
19506,The Humidor Cigars & Lounge,Jeannette,PA,email,humidorcigarslounge@gmail.com,,,,(724) 961-8882,humidorcigarslounge.com,yes,yes,
20508,D&S Cigar Lounge,Lancaster,PA,email,dnscigars@dnscigars.com,,,,(717) 569-3500,dnscigars.com,yes,yes,
19052,Cigars & Ash,Leetsdale,PA,contact form,,https://cigarsandash.com/contact#About-Us,https://www.facebook.com/cigarsnash,https://www.instagram.com/cigars_n_ash/,(724) 385-0209,cigarsandash.com,yes,yes,
20479,The Tobacco Company,Lemoyne,PA,email,lemoyne@tobaccocompany.com,,,,(717) 975-8877,tobaccocompany.com,yes,yes,
19096,Dirty Dog Cigar Shoppe,Mckeesport,PA,contact form,,https://www.dirtydogcigarshoppe.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.7,https://www.facebook.com/dirtydogcigarshoppe/,https://instagram.com/dirtydogcigars/,(412) 751-3011,dirtydogcigarshoppe.com,yes,yes,
19137,The Cigar Vault Oakdale,Oakdale,PA,email,shop@thecigarvault.com,,,,(412) 701-9813,thecigarvaultoakdale.com,yes,yes,
20592,Oscar's Cigar & Sports Lounge,Palmyra,PA,email,steve@oscarscigarlounge.com,https://www.oscarscigarlounge.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.7,https://www.facebook.com/profile.php?id=61555647693195&#038;mibextid=LQQJ4d,,(717) 497-3367,oscarscigarlounge.com,yes,yes,
20612,Ashton Cigar Bar,Philadelphia,PA,phone,,,,,(267) 350-0000,ashtoncigarbar.com,yes,yes,
20716,BNB Cigars,Philadelphia,PA,contact form,,https://bnbcigars.com/pages/contact-us,https://www.facebook.com/bnbcigars/,https://www.instagram.com/bnbcigars/,(215) 242-6776,bnbcigars.com,yes,,
20671,"Infusion Lounge - Philly's Best Cocktails, Hookahs & Cigars",Philadelphia,PA,email,events@infusionphilly.com,,,,(267) 908-4009,infusionphilly.com,yes,yes,
20651,Xhale Lounge,Philadelphia,PA,email,info@xhalelounge.com,,,,(267) 639-5108,xhalelounge.com,yes,yes,
42086,Leaf by Oscar,Pittsburgh,PA,email,info@leafbyoscarcigar.com,,,,(412) 886-7438,leafbyoscarcigar.com,yes,,
19014,S & S Candy & Cigar Co,Pittsburgh,PA,contact form,,http://www.sscandycigar.com/contact-1,https://www.facebook.com/sscandycigar,,(412) 481-6577,sscandycigar.com,yes,,
20760,Cole's Tobacco,Pottstown,PA,contact form,,https://colestobacco.net/wp-content/mu-plugins/jetpack-plugin/sun/jetpack_vendor/automattic/jetpack-forms/dist/contact-form/css/jetpack-forms-layout.css?m=1786746543i&cssminify=yes,https://www.facebook.com/Coles-Tobacco-Inc-182479751763179/?ref=bookmarks,,(610) 323-4991,colestobacco.net,yes,,
20633,Cigar Plus,Reading,PA,contact form,,https://www.cigar-plus.com/contact,,https://www.instagram.com/cigarplus/,(610) 678-5644,cigar-plus.com,yes,,
18525,"Shamrock Whiskey & Cigar Bar, LLC",Rockwood,PA,email,taylor@shamrockwcb.com,,,,(814) 233-1768,shamrockwcb.com,yes,yes,
20926,Sellersville Beverage & Cigar,Sellersville,PA,email,sellersvillebeverage@gmail.com,,,,(215) 257-2119,sellersvillebeverage.com,yes,,
21344,Breaker Cigars,Shamokin,PA,contact form,,https://breakercigars.com/pages/contact,http://facebook.com/breakercigars,http://instagram.com/breaker_cigars/,(570) 266-8523,breakercigars.com,yes,,
35932,Just The Tip Cigars,South Park Township,PA,contact form,,https://justthetipcigars.com/contact,https://www.facebook.com/justthetipcigars,https://www.instagram.com/justthetipcigars,(724) 957-9229,justthetipcigars.com,yes,yes,
20482,Cigar Box Tobacconist and Vape Center,St Clair,PA,email,info@cigarboxpa.com,,,https://www.instagram.com/,(570) 429-1190,cigarboxpa.com,yes,,
21368,Cigar Box Premium Tobacconist,Tamaqua,PA,email,info@cigarboxpa.com,,,https://www.instagram.com/,(570) 225-7307,cigarboxpa.com,yes,yes,
18542,Christie's House of Pipes & Cigars,Waynesboro,PA,email,abuse@company.site,,,,(717) 765-8129,christiepipes.com,yes,,
20304,Cigar Authority of Chester,West Fallowfield Twp,PA,contact form,,https://www.cigarauthorityofchester.com/contact-6,https://www.facebook.com/profile.php?id=61556350181259,,(610) 979-8900,cigarauthorityofchester.com,yes,yes,
21542,The Tobacco Center,Williamsport,PA,email,gray@thetobaccocenter.com,,https://www.facebook.com/TheTobaccoCenter/,https://www.instagram.com/thetobaccocenter/,(570) 322-7766,thetobaccocenter.com,yes,yes,
20108,Don Collins Cigars,San Juan,PR,email,customerservice@don-collins.com,,,,(866) 977-2983,don-collins.com,yes,yes,
20066,Habanacuba Cigar Shop,San Juan,PR,email,info@habanacubacigar.com,,,,(787) 774-5589,habanacubacigar.com,yes,,
42237,The Gentleman Cigar Lounge,Cranston,RI,email,kate@thegentlemancigar.com,,,,(401) 228-8450,thegentlemancigar.com,yes,yes,
22520,Hill & Harbor Cigar Lounge,East Greenwich,RI,email,hillandharborcigarlounge@gmail.com,,,,(401) 885-0111,hillandharborcigarlounge.com,yes,yes,
